state,00,01,02,10,11,12,20,21,22
"[[-1, 0, 0], [0, 0, 0], [0, 1, 0]]",,-9.25,-10.5,-15.5,-8.25,-18.875,-5.5,,-8.75
"[[-1, 0, 0], [0, 0, 0], [0, 0, 1]]",,-16.25,-4.25,-18.625,-21.875,-10.125,-4.5,-19.75,
"[[1, -1, 0], [0, 0, 0], [0, 0, 0]]",,,-15.0,-19.875,-4.75,-24.0,-4.875,-34.75,-8.125
"[[0, -1, 1], [0, 0, 0], [0, 0, 0]]",-19.25,,,-20.5,-8.25,-9.125,-5.5,-12.625,-2.75
"[[0, -1, 0], [1, 0, 0], [0, 0, 0]]",-16.0,,-20.0,,-21.875,-18.125,-15.125,-19.75,-17.625
"[[0, -1, 0], [0, 1, 0], [0, 0, 0]]",-47.75,,-47.125,-72.375,,-53.5,-66.75,-88.75,-53.5
"[[0, -1, 0], [0, 0, 1], [0, 0, 0]]",-17.5,,-9.125,-22.0,-10.625,,-20.5,-23.875,-12.25
"[[0, -1, 0], [0, 0, 0], [1, 0, 0]]",-13.0,,-13.0,-28.875,-16.0,-26.5,,-16.75,-21.75
"[[0, -1, 0], [0, 0, 0], [0, 1, 0]]",-13.875,,-10.125,-14.375,-10.25,-6.5,-2.0,,2.375
"[[0, -1, 0], [0, 0, 0], [0, 0, 1]]",-22.25,,-10.5,-29.0,-12.75,-21.75,-19.125,-18.875,
"[[1, 0, -1], [0, 0, 0], [0, 0, 0]]",,-16.5,,-8.375,-7.375,-29.0,-20.375,-13.25,-7.25
"[[0, 1, -1], [0, 0, 0], [0, 0, 0]]",-19.375,,,-1.75,0.0,-9.375,-15.125,0.25,-4.875
"[[0, 0, -1], [1, 0, 0], [0, 0, 0]]",-9.75,-9.5,,,-16.25,-12.375,-14.375,-14.5,-21.0
"[[0, 0, -1], [0, 1, 0], [0, 0, 0]]",-37.625,-48.625,,-43.0,,-36.75,-56.5,-50.625,-38.125
"[[0, 0, -1], [0, 0, 1], [0, 0, 0]]",-9.125,-8.625,,-2.875,-3.25,,-15.75,-3.0,-15.625
"[[0, 0, -1], [0, 0, 0], [1, 0, 0]]",-3.5,-26.5,,-10.875,-4.625,-17.875,,-13.0,-12.125
"[[0, 0, -1], [0, 0, 0], [0, 1, 0]]",-20.5,-11.625,,-11.625,-11.375,-18.5,-11.25,,-11.125
"[[0, 0, -1], [0, 0, 0], [0, 0, 1]]",-4.5,-23.5,,-20.125,-5.375,-21.875,-16.5,-20.5,
"[[1, 0, 0], [-1, 0, 0], [0, 0, 0]]",,-10.75,-3.5,,-7.375,-21.25,-36.375,-18.625,-7.25
"[[0, 1, 0], [-1, 0, 0], [0, 0, 0]]",-10.625,,-6.5,,-4.375,-21.0,-21.5,-11.875,-21.5
"[[0, 0, 1], [-1, 0, 0], [0, 0, 0]]",-17.5,-21.75,,,-14.125,-15.375,-23.375,-33.5,-15.5
"[[0, 0, 0], [-1, 1, 0], [0, 0, 0]]",-39.25,-58.0,-55.75,,,-78.125,-39.0,-56.125,-54.125
"[[0, 0, 0], [-1, 0, 1], [0, 0, 0]]",-9.5,-12.625,3.875,,-10.5,,-15.0,-18.75,-2.25
"[[0, 0, 0], [-1, 0, 0], [1, 0, 0]]",-21.375,-17.5,-17.25,,-5.625,-27.0,,-10.5,-5.125
"[[0, 0, 0], [-1, 0, 0], [0, 1, 0]]",-14.0,-13.75,-18.625,,-13.625,-20.875,-16.25,,-15.125
"[[0, 0, 0], [-1, 0, 0], [0, 0, 1]]",-19.0,-34.5,-18.125,,-20.25,-25.0,-23.5,-18.25,
"[[1, 0, 0], [0, -1, 0], [0, 0, 0]]",,-49.875,-65.75,-50.625,,-77.0,-55.25,-88.0,-77.75
"[[0, 1, 0], [0, -1, 0], [0, 0, 0]]",-7.0,,-7.5,-15.0,,-8.25,-21.0,-16.5,-26.875
